age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,feature_1,feature_2,feature_3,feature_4,feature_5,y
32,services,married,high.school,no,yes,no,cellular,may,thu,12,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,12.3984,44.8872,vg3,lv1,fn6,no
39,blue-collar,married,professional.course,no,no,no,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,5.3914,44.8872,vg4,lv1,fn48,no
24,admin.,single,high.school,unknown,yes,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1.3874,25.8872,vg2,lv1,fn4,no
57,retired,married,professional.course,no,yes,no,cellular,jun,mon,2,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,2.3884,59.8872,vg1,lv1,fn59,yes
27,technician,married,university.degree,no,yes,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,3.3894,30.8872,vg7,lv1,fn21,no
44,admin.,married,university.degree,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,2.3884,46.8872,vg10,lv1,fn2,yes
32,admin.,married,university.degree,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,2.3884,34.8872,vg3,lv1,fn2,no
37,housemaid,married,university.degree,no,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,2.3884,39.8872,vg4,lv1,fn46,no
29,admin.,married,university.degree,no,no,no,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,3.3894,32.8872,vg7,lv1,fn2,no
31,unemployed,single,university.degree,no,yes,no,cellular,mar,tue,1,10,1,success,-1.8,93.369,-34.8,0.6459999999999999,5008.7,101.3864,32.8872,vg11,lv4,fn3,yes
58,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,fri,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,4.3904,62.8872,vg1,lv1,fn13,no
32,technician,single,professional.course,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1.3874,33.8872,vg11,lv1,fn14,no
48,services,married,basic.4y,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1.3874,49.8872,vg10,lv1,fn41,no
42,blue-collar,married,professional.course,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.3130000000000002,5099.1,2.3884,44.8872,vg10,lv1,fn48,no
31,admin.,single,university.degree,no,no,yes,cellular,nov,wed,2,3,6,success,-1.1,94.767,-50.8,1.048,4963.6,673.0531,33.8872,vg11,lv92,fn2,no
41,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,3.3894,44.8872,vg10,lv1,fn7,no
33,self-employed,single,basic.4y,no,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,2.3884,35.8872,vg11,lv1,fn61,no
45,technician,married,professional.course,no,no,no,telephone,jul,wed,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,5.3914,50.8872,vg10,lv1,fn14,no
30,admin.,married,university.degree,no,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,1.3874,31.8872,vg7,lv1,fn2,no
30,admin.,single,university.degree,no,no,no,telephone,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,3.3894,33.8872,vg2,lv1,fn2,no
53,self-employed,married,basic.9y,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,1.3874,54.8872,vg1,lv1,fn32,no
32,blue-collar,single,basic.6y,unknown,unknown,unknown,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,4.3904,36.8872,vg11,lv1,fn38,no
27,admin.,single,university.degree,no,yes,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,2.3874,28.8872,vg2,lv2,fn2,no
46,admin.,married,high.school,no,yes,no,cellular,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,6.3924,52.8872,vg10,lv1,fn4,no
29,admin.,single,university.degree,no,no,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,4.3904,33.8872,vg2,lv1,fn2,no
43,management,married,university.degree,no,no,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,1.3874,44.8872,vg10,lv1,fn10,no
26,admin.,single,university.degree,no,no,no,cellular,oct,fri,2,999,1,failure,-3.4,92.431,-26.9,0.73,5017.5,3.3884,28.8872,vg2,lv2,fn2,no
47,admin.,married,university.degree,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,3.3894,50.8872,vg10,lv1,fn2,no
39,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,4.3904,43.8872,vg4,lv1,fn7,yes
29,self-employed,single,university.degree,no,yes,yes,cellular,jul,thu,8,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,8.3944,37.8872,vg2,lv1,fn37,no
33,admin.,single,university.degree,no,no,no,cellular,jun,wed,1,3,1,success,-1.7,94.055,-39.8,0.715,4991.6,334.7197,34.8872,vg11,lv21,fn2,yes
56,retired,married,high.school,no,yes,yes,cellular,aug,tue,1,3,2,success,-2.9,92.201,-31.4,0.883,5076.2,335.7197,57.8872,vg1,lv12,fn23,no
30,technician,single,university.degree,no,yes,no,cellular,jun,fri,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,2.3884,32.8872,vg2,lv1,fn21,yes
32,technician,married,university.degree,no,no,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1.3874,33.8872,vg3,lv1,fn21,no
33,services,married,professional.course,no,no,no,cellular,oct,mon,1,999,3,failure,-1.1,94.601,-49.5,0.977,4963.6,4.3874,34.8872,vg3,lv24,fn54,no
49,technician,married,university.degree,no,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,3.3894,52.8872,vg1,lv1,fn21,no
33,blue-collar,married,basic.6y,no,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,2.3874,34.8872,vg3,lv2,fn38,no
58,self-employed,married,university.degree,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,1.3874,59.8872,vg1,lv1,fn37,no
37,admin.,married,professional.course,unknown,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1.3874,38.8872,vg4,lv1,fn26,no
48,housemaid,married,high.school,no,no,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,1.3874,49.8872,vg10,lv1,fn30,no
39,technician,married,basic.6y,no,no,no,cellular,apr,tue,3,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,3.3894,42.8872,vg4,lv1,fn79,no
53,admin.,single,basic.6y,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1.3874,54.8872,vg15,lv1,fn39,no
59,housemaid,married,basic.4y,unknown,no,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,1.3874,60.8872,vg1,lv1,fn35,no
40,admin.,married,university.degree,unknown,no,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1.3874,41.8872,vg4,lv1,fn2,no
44,blue-collar,single,basic.9y,no,yes,yes,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1.3874,45.8872,vg9,lv1,fn7,no
39,technician,married,professional.course,no,no,no,telephone,oct,thu,1,999,0,nonexistent,-0.1,93.798,-40.4,4.921,5195.8,1.3874,40.8872,vg4,lv1,fn14,yes
30,self-employed,married,university.degree,no,yes,no,cellular,jun,fri,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,2.3884,32.8872,vg7,lv1,fn37,no
48,admin.,married,university.degree,no,yes,no,cellular,aug,wed,7,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,7.3934,55.8872,vg10,lv1,fn2,no
51,technician,divorced,high.school,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,1.3874,52.8872,vg5,lv1,fn29,no
29,admin.,married,university.degree,no,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1.3874,30.8872,vg7,lv1,fn2,no
38,blue-collar,single,high.school,no,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.3130000000000002,5099.1,2.3884,40.8872,vg8,lv1,fn17,no
30,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,4.3904,34.8872,vg7,lv1,fn13,no
62,retired,single,university.degree,no,yes,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,1.3874,63.8872,vg15,lv1,fn36,no
30,technician,single,professional.course,no,yes,no,cellular,aug,thu,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,4.3904,34.8872,vg2,lv1,fn14,no
36,admin.,single,high.school,no,yes,no,cellular,aug,fri,1,3,2,success,-2.9,92.201,-31.4,0.8490000000000001,5076.2,335.7197,37.8872,vg8,lv12,fn4,yes
32,student,single,university.degree,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,3.3894,35.8872,vg11,lv1,fn16,no
56,unemployed,married,basic.9y,no,yes,yes,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,2.3884,58.8872,vg1,lv1,fn5,no
39,admin.,married,high.school,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,1.3874,40.8872,vg4,lv1,fn4,no
36,admin.,single,high.school,no,no,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,2.3884,38.8872,vg8,lv1,fn4,no
36,technician,married,university.degree,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1.3874,37.8872,vg4,lv1,fn21,no
34,blue-collar,married,basic.6y,no,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1.3874,35.8872,vg3,lv1,fn38,no
21,student,single,high.school,no,no,no,cellular,oct,tue,1,999,0,nonexistent,-1.1,94.601,-49.5,0.982,4963.6,1.3874,22.8872,vg2,lv1,fn19,yes
44,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,3.3894,47.8872,vg10,lv1,fn7,no
31,admin.,married,high.school,no,no,no,telephone,jun,thu,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,4.3904,35.8872,vg3,lv1,fn4,yes
37,admin.,single,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1.3874,38.8872,vg8,lv1,fn26,no
37,technician,married,university.degree,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,2.3884,39.8872,vg4,lv1,fn21,no
30,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1.3874,31.8872,vg7,lv1,fn7,no
47,technician,divorced,professional.course,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,2.3884,49.8872,vg6,lv1,fn14,no
41,admin.,divorced,high.school,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,3.3894,44.8872,vg6,lv1,fn4,no
33,technician,married,professional.course,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,1.3874,34.8872,vg3,lv1,fn14,no
57,technician,married,professional.course,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.2990000000000002,5099.1,2.3884,59.8872,vg1,lv1,fn14,no
29,services,single,university.degree,no,no,no,telephone,may,fri,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,5.3914,34.8872,vg2,lv1,fn52,no
33,admin.,divorced,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,1.3874,34.8872,vg12,lv1,fn2,no
40,admin.,divorced,professional.course,no,yes,yes,cellular,aug,fri,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,4.3904,44.8872,vg14,lv1,fn26,no
43,technician,married,university.degree,unknown,unknown,unknown,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,2.3874,44.8872,vg10,lv2,fn21,yes
27,admin.,single,basic.9y,no,yes,yes,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,2.3884,29.8872,vg2,lv1,fn45,no
41,management,married,university.degree,no,no,no,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,6.3924,47.8872,vg10,lv1,fn10,no
58,retired,married,basic.4y,unknown,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1.3874,59.8872,vg1,lv1,fn1,no
28,blue-collar,married,basic.9y,no,no,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,1.3874,29.8872,vg7,lv1,fn7,no
55,admin.,divorced,high.school,no,yes,no,cellular,aug,tue,2,6,3,success,-1.7,94.027,-38.3,0.904,4991.6,336.7197,57.8872,vg5,lv25,fn4,yes
54,self-employed,married,university.degree,no,no,no,cellular,oct,thu,3,999,0,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,3.3894,57.8872,vg1,lv1,fn37,no
56,management,divorced,university.degree,no,no,no,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,3.3894,59.8872,vg5,lv1,fn10,no
56,unemployed,divorced,high.school,unknown,yes,no,cellular,nov,fri,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,2.3874,57.8872,vg5,lv2,fn22,no
40,technician,married,high.school,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1.3874,41.8872,vg4,lv1,fn29,no
49,management,married,university.degree,no,no,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,4.3904,53.8872,vg1,lv1,fn10,no
30,admin.,single,university.degree,no,no,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,4.3904,34.8872,vg2,lv1,fn2,no
29,student,single,professional.course,no,no,no,telephone,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,2.3884,31.8872,vg2,lv1,fn18,no
31,admin.,single,university.degree,no,no,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1.3874,32.8872,vg11,lv1,fn2,no
30,admin.,married,high.school,no,no,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,2.3874,31.8872,vg7,lv2,fn4,no
34,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,4.3904,38.8872,vg12,lv1,fn2,no
44,entrepreneur,divorced,basic.4y,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,2.3884,46.8872,vg6,lv1,fn42,no
32,technician,single,university.degree,no,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1.3874,33.8872,vg11,lv1,fn21,no
38,housemaid,divorced,university.degree,no,no,no,cellular,nov,wed,2,999,0,nonexistent,-1.1,94.767,-50.8,1.03,4963.6,2.3884,40.8872,vg14,lv1,fn46,yes
37,self-employed,married,university.degree,no,yes,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,2.3884,39.8872,vg4,lv1,fn37,no
29,technician,married,university.degree,no,no,no,cellular,jul,thu,23,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,23.4094,52.8872,vg7,lv1,fn21,no
30,admin.,single,university.degree,no,yes,no,cellular,aug,mon,12,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,12.3984,42.8872,vg2,lv1,fn2,no
54,management,married,university.degree,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1.3874,55.8872,vg1,lv1,fn10,no
43,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,2.3884,45.8872,vg10,lv1,fn7,no
33,admin.,married,university.degree,no,no,no,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,5.3914,38.8872,vg3,lv1,fn2,no
32,admin.,single,university.degree,unknown,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1.3874,33.8872,vg11,lv1,fn2,no
57,retired,married,professional.course,no,yes,no,cellular,nov,thu,6,999,0,nonexistent,-1.1,94.767,-50.8,1.031,4963.6,6.3924,63.8872,vg1,lv1,fn59,no
29,admin.,married,university.degree,no,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,2.3884,31.8872,vg7,lv1,fn2,no
36,entrepreneur,married,unknown,unknown,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,3.3894,39.8872,vg4,lv1,fn83,no
48,blue-collar,married,basic.9y,no,yes,no,cellular,may,tue,1,3,3,success,-1.8,93.876,-40.0,0.6679999999999999,5008.7,336.7197,49.8872,vg10,lv5,fn7,yes
30,blue-collar,married,basic.9y,no,yes,yes,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.2990000000000002,5099.1,1.3874,31.8872,vg7,lv1,fn7,no
45,admin.,married,university.degree,no,yes,no,cellular,sep,fri,1,999,2,failure,-3.4,92.379,-29.8,0.741,5017.5,3.3874,46.8872,vg10,lv7,fn2,no
42,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1.3874,43.8872,vg10,lv1,fn38,no
31,admin.,single,high.school,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,2.3884,33.8872,vg11,lv1,fn4,no
28,services,single,unknown,no,yes,no,cellular,may,tue,9,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,10.3954,37.8872,vg2,lv2,fn53,no
53,services,married,unknown,no,yes,no,cellular,jun,tue,3,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,3.3894,56.8872,vg1,lv1,fn53,yes
58,admin.,married,university.degree,no,yes,no,telephone,oct,mon,1,999,0,nonexistent,-1.1,94.601,-49.5,0.953,4963.6,1.3874,59.8872,vg1,lv1,fn2,no
32,services,married,high.school,no,no,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,2.3884,34.8872,vg3,lv1,fn6,no
31,unemployed,married,university.degree,no,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,3.3894,34.8872,vg3,lv1,fn3,no
53,blue-collar,married,basic.4y,no,no,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,1.3874,54.8872,vg1,lv1,fn13,no
53,admin.,married,basic.9y,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,1.3874,54.8872,vg1,lv1,fn45,no
32,housemaid,married,university.degree,no,yes,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1.3874,33.8872,vg3,lv1,fn46,no
32,services,single,basic.6y,no,unknown,unknown,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,3.3894,35.8872,vg11,lv1,fn9,no
43,unemployed,married,basic.9y,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,2.3884,45.8872,vg10,lv1,fn5,no
44,housemaid,married,basic.4y,unknown,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,2.3884,46.8872,vg10,lv1,fn35,no
45,blue-collar,married,high.school,unknown,no,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,3.3894,48.8872,vg10,lv1,fn17,no
41,blue-collar,married,unknown,unknown,no,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,2.3874,42.8872,vg10,lv2,fn33,no
64,unknown,married,unknown,no,yes,yes,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,1.3874,65.8872,vg1,lv1,fn55,no
30,self-employed,married,university.degree,no,yes,no,telephone,jul,thu,10,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,10.3964,40.8872,vg7,lv1,fn37,no
31,technician,married,professional.course,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1.3874,32.8872,vg3,lv1,fn14,yes
27,admin.,single,high.school,unknown,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,2.3884,29.8872,vg2,lv1,fn4,yes
38,technician,married,professional.course,no,yes,yes,cellular,nov,wed,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,3.3894,41.8872,vg4,lv1,fn14,no
37,admin.,single,university.degree,no,no,yes,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.2990000000000002,5099.1,2.3874,38.8872,vg8,lv2,fn2,no
50,blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,1.3874,51.8872,vg1,lv1,fn7,no
60,technician,divorced,professional.course,unknown,yes,no,telephone,may,wed,6,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,6.3924,66.8872,vg5,lv1,fn14,no
50,technician,divorced,professional.course,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,2.3884,52.8872,vg5,lv1,fn14,no
34,admin.,single,high.school,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1.3874,35.8872,vg11,lv1,fn4,no
45,admin.,married,basic.6y,no,no,yes,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,2.3884,47.8872,vg10,lv1,fn39,no
39,services,single,professional.course,unknown,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,2.3874,40.8872,vg8,lv2,fn54,no
36,blue-collar,married,basic.6y,unknown,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,1.3874,37.8872,vg4,lv1,fn38,no
34,management,married,high.school,no,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,3.3894,37.8872,vg3,lv1,fn15,yes
31,blue-collar,divorced,high.school,no,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,2.3874,32.8872,vg12,lv2,fn17,yes
27,student,single,university.degree,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,1.3874,28.8872,vg2,lv1,fn16,no
35,blue-collar,married,basic.6y,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1.3874,36.8872,vg3,lv1,fn38,no
50,technician,married,university.degree,no,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1.3874,51.8872,vg1,lv1,fn21,no
53,management,married,university.degree,no,yes,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,2.3884,55.8872,vg1,lv1,fn10,no
27,blue-collar,married,basic.4y,no,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,2.3884,29.8872,vg7,lv1,fn13,no
57,housemaid,married,university.degree,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1.3874,58.8872,vg1,lv1,fn46,no
37,blue-collar,married,basic.9y,no,unknown,unknown,cellular,may,wed,5,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,5.3914,42.8872,vg4,lv1,fn7,no
59,technician,married,basic.6y,unknown,no,no,telephone,may,thu,16,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,16.4024,75.8872,vg1,lv1,fn79,no
49,housemaid,married,professional.course,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1.3874,50.8872,vg1,lv1,fn82,no
32,management,married,high.school,no,no,yes,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,2.3884,34.8872,vg3,lv1,fn15,no
34,unemployed,married,basic.9y,no,yes,no,cellular,may,thu,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,4.3904,38.8872,vg3,lv1,fn5,no
25,self-employed,single,university.degree,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,2.3884,27.8872,vg2,lv1,fn37,no
45,blue-collar,married,basic.9y,unknown,yes,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,1.3874,46.8872,vg10,lv1,fn7,no
34,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1.3874,35.8872,vg3,lv1,fn38,no
29,admin.,single,university.degree,no,no,no,telephone,jun,thu,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,2.3884,31.8872,vg2,lv1,fn2,no
53,blue-collar,married,unknown,unknown,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,2.3884,55.8872,vg1,lv1,fn33,no
